# Table: Files with CRLF vs LF Line Endings
| File Number | Relative Path | Line Ending Format |
| 361 | source/tutorials/excel/inserter.py | CRLF |
| 362 | source/tutorials/excel/inserter_02.py | CRLF |
| 363 | source/tutorials/excel/named_range_changer.py | CRLF |
| 364 | source/tutorials/excel/named_range_changer_2.py | CRLF |
| 365 | source/tutorials/excel/named_range_changer_3.py | CRLF |
| 366 | source/tutorials/excel/operator_spreadsheet_test.py | CRLF |
| 367 | source/tutorials/json/json_test_01.py | CRLF |
| 368 | source/tutorials/json/json_test_02.py | CRLF |
| 369 | source/tutorials/json/json_test_03.py | CRLF |
| 370 | source/tutorials/json/json_test_04.py | CRLF |
| 371 | source/tutorials/json/json_with_meta_data_1.py | CRLF |
| 372 | source/tutorials/json/json_with_meta_data_2.py | CRLF |
| 373 | source/tutorials/note_taker/app.py | CRLF |
| 374 | source/tutorials/note_taker/config.py | CRLF |
| 375 | source/tutorials/note_taker/forms.py | CRLF |
| 376 | source/tutorials/note_taker/models.py | CRLF |
| 377 | source/tutorials/note_taker/static/styles.css | CRLF |
| 378 | source/tutorials/scratch/dan_xls.py | CRLF |
| 379 | source/tutorials/scratch/jinja_fields.txt | CRLF |
| 380 | source/tutorials/scratch/old_code.py | CRLF |
| 381 | source/tutorials/scratch/text_input.txt | CRLF |
| 382 | source/tutorials/scratch/text_output.txt | CRLF |
| 383 | source/tutorials/test_files/old/xl_xml.py | CRLF |
| 384 | source/tutorials/test_files/old/xl_xml_02.py | CRLF |
| 385 | source/tutorials/test_files/old/xl_xml_03.py | CRLF |
| 386 | source/tutorials/test_files/old/xl_xml_04.py | CRLF |
| 387 | source/tutorials/test_files/old/xl_xml_06.py | CRLF |
| 388 | source/tutorials/test_files/old/xl_xml_07.py | CRLF |
| 389 | source/tutorials/test_files/xlwings_01.py | CRLF |
| 390 | source/tutorials/test_files/xlwings_02.py | CRLF |
| 391 | source/tutorials/ticket_app/app.py | CRLF |
| 392 | system_setup/diagnostics/ai_prompts.txt | CRLF |
| 393 | system_setup/diagnostics/collect_env_diagnostics_v5_home.txt | CRLF |
| 394 | system_setup/diagnostics/collect_env_diagnostics_v5_work.txt | CRLF |
| 395 | system_setup/diagnostics/dump_conda_config_home.txt | CRLF |
| 396 | system_setup/diagnostics/dump_conda_config_work.txt | CRLF |
| 397 | system_setup/diagnostics/dump_gitbash_profile.sh | CRLF |
| 398 | system_setup/diagnostics/dump_gitbash_profile_home.txt | CRLF |
| 399 | system_setup/diagnostics/dump_gitbash_profile_work.txt | CRLF |
| 400 | system_setup/diagnostics/dump_git_vscode_info_home.txt | CRLF |
| 401 | system_setup/diagnostics/dump_git_vscode_info_work.txt | CRLF |
| 402 | tests/arb/portal/config/test_accessors.py | CRLF |
| 403 | tests/arb/portal/config/test_config_init.py | CRLF |
| 404 | tests/arb/portal/config/test_settings.py | CRLF |
| 405 | tests/arb/portal/conftest.py | CRLF |
| 406 | tests/arb/portal/test_db_hardcoded.py | CRLF |
| 407 | tests/arb/portal/test_globals.py | CRLF |
| 408 | tests/arb/portal/test_integration_app.py | CRLF |
| 409 | tests/arb/portal/test_json_update_util.py | CRLF |
| 410 | tests/arb/portal/test_result_types.py | CRLF |
| 411 | tests/arb/portal/test_routes.py | CRLF |
| 412 | tests/arb/portal/test_routes_integration.py | CRLF |
| 413 | tests/arb/portal/test_route_equivalence.py | CRLF |
| 414 | tests/arb/portal/test_sqla_models.py | CRLF |
| 415 | tests/arb/portal/test_startup_db_integration.py | CRLF |
| 416 | tests/arb/portal/test_startup_flask.py | CRLF |
| 417 | tests/arb/portal/test_startup_runtime_info.py | CRLF |
| 418 | tests/arb/portal/test_utils_db_introspection_util.py | CRLF |
| 419 | tests/arb/portal/test_utils_file_upload_util.py | CRLF |
| 420 | tests/arb/portal/test_utils_form_mapper.py | CRLF |
| 421 | tests/arb/portal/test_wtf_upload.py | CRLF |
| 422 | tests/arb/utils/test_arb_logging.py | CRLF |
| 423 | tests/arb/utils/test_database.py | CRLF |
| 424 | tests/arb/utils/test_date_and_time.py | CRLF |
| 425 | tests/arb/utils/test_diagnostics.py | CRLF |
| 426 | tests/arb/utils/test_file_io.py | CRLF |
| 427 | tests/arb/utils/test_io_wrappers.py | CRLF |
| 428 | tests/arb/utils/test_json.py | CRLF |
| 429 | tests/arb/utils/test_misc.py | CRLF |
| 430 | tests/arb/utils/test_sql_alchemy.py | CRLF |
| 431 | tests/arb/utils/test_web_html.py | CRLF |
| 432 | tests/arb/utils/test_wtf_forms_util.py | CRLF |
| 433 | tests/e2e/conftest.py | CRLF |
| 434 | tests/e2e/test_delete_testing_data.py | CRLF |
| 435 | tests/e2e/test_javascript_logging.py | CRLF |
| 436 | tests/e2e/test_list_uploads.py | CRLF |
| 437 | tests/e2e/test_menu_calsmp_help.py | CRLF |
| 438 | tests/e2e/test_refactored_vs_original_equivalence.py | CRLF |
| 439 | work_env.txt | CRLF |
| 440 | z_testing/pytest_TONY_HOME_arb_57.txt | CRLF |
| 441 | z_testing/pytest_TONY_HOME_arb_78.txt | CRLF |
| 442 | z_testing/pytest_TONY_HOME_e2e_57.txt | CRLF |
| 443 | z_testing/pytest_TONY_HOME_e2e_78.txt | CRLF |
| 444 | z_testing/pytest_TONY_WORK_arb_79.txt | CRLF |
| 445 | z_testing/pytest_TONY_WORK_e2e_79.txt | CRLF |
